"method","N","M","P","execution_time","work_performed"
"MatMul","165","363","1","235.845075","245.195208"
"MatMul","65","161","1","18.8619141875","19.9091281875"
"MatMul","141","300","1","196.1893705","202.9662995"
"MatMul","192","480","1","265.606365","278.87686"
"MatMul","47","118","1","5.64544615625","6.08469615625"
"MatMul","35","74","1","2.5368795546875","2.7973918125"
"MatMul","76","216","1","29.090188375","30.716091"
"MatMul","24","42","1","0.66054734375","0.74452840625"
"MatMul","67","121","1","20.3107965625","21.371295875"
"MatMul","168","416","1","240.567529","250.663592"
"MatMul","58","162","1","10.02388115625","10.632798375"
"MatMul","124","264","1","118.509187","122.7421925"
"MatMul","145","361","1","203.35295","209.7793655"
"MatMul","123","308","1","116.36054375","120.293415"
"MatMul","72","141","1","24.9649405625","26.314044375"
"MatMul","43","83","1","4.3800135625","4.69182534375"
"dijkstra","154","329","4","110.34279961132812","280.27331172460936"
"dijkstra","152","380","4","109.18048290820313","278.1511912753906"
"dijkstra","50","98","4","3.7649116174316406","10.430272454101562"
"dijkstra","148","316","4","82.64647949316407","216.62965302539064"
"dijkstra","106","217","4","35.832338422851564","93.14641668164063"
"dijkstra","164","361","4","111.73701575878906","291.02244529882813"
"dijkstra","66","163","4","9.754984993652343","25.8161527421875"
"dijkstra","42","76","4","2.3883219658203125","6.356029606445312"
"dijkstra","103","194","4","33.88539173681641","92.82776630664063"
"dijkstra","51","109","4","5.407486908691406","14.570430026367188"
"dijkstra","32","58","4","1.0778411446533203","3.0780608891601564"
"dijkstra","73","134","4","12.44194592578125","34.12016553125"
"dijkstra","130","277","4","65.33670704431152","163.48203549072267"
"dijkstra","101","189","4","32.544576118652344","88.8970848359375"
"dijkstra","26","47","4","0.6148039880371093","1.7460606611328124"
"dijkstra","37","68","4","1.4429636193847657","4.0733373359375"
"dijkstra","159","348","4","100.9774043984375","263.75075389648435"
"dijkstra","105","310","4","34.048724689453124","84.8793544921875"
"dijkstra","28","50","4","0.87743375390625","2.4729828076171874"
"dijkstra","110","279","4","42.68817031591797","112.16324995703125"
"dijkstra","89","184","4","19.999601095703124","53.76610217285156"
"dijkstra","155","338","4","95.08338021777344","248.98907932617186"
"dijkstra","118","222","4","47.97436950732422","129.86185082421875"
"dijkstra","103","194","4","33.8822697758789","92.62299908105469"
"dijkstra","40","73","4","1.9933965439453125","5.573379143554687"
"dijkstra","101","297","4","30.177732673828125","75.91279292675782"
"dijkstra","114","338","4","42.60598777001953","106.45684730175782"
"dijkstra","138","298","4","78.94525760449218","201.686139546875"
"dijkstra","52","103","4","4.147563719726563","11.492459569335937"
"dijkstra","70","141","4","10.299523588867187","28.46266489453125"
"dijkstra","51","109","4","5.418037077636718","14.557695665039063"
"dijkstra","94","243","4","26.096054947753906","69.01248365625"
"dijkstra","105","197","4","35.7337776381836","97.14115044726563"
"dijkstra","137","293","4","65.15005165917968","172.96586400195312"
"dijkstra","165","363","4","113.19422198828126","294.788453828125"
"dijkstra","65","161","4","9.396242954101563","24.927896274414064"
"dijkstra","141","300","4","69.68375970996094","184.78065613476562"
"dijkstra","192","480","4","198.29280907714843","503.1861946679688"
"dijkstra","47","118","4","3.820884019287109","10.369602387695313"
"dijkstra","35","74","4","1.9072047917480468","5.116537370117188"
"dijkstra","76","216","4","13.76484740283203","35.276813296875"
"dijkstra","24","42","4","0.4637430815429687","1.31895377734375"
"dijkstra","67","121","4","9.446848955078124","25.38262358203125"
"dijkstra","168","416","4","140.0208399394531","359.00997879296875"
"dijkstra","58","162","4","6.4763144069824214","16.835571163085937"
"dijkstra","124","264","4","48.71546658691406","130.77561303710937"
"dijkstra","145","361","4","94.364644984375","241.912254265625"
"dijkstra","123","308","4","57.54310109179688","150.39088058398437"
"dijkstra","72","141","4","13.493718617675782","35.64025517675781"
"dijkstra","43","83","4","2.454002845214844","6.664414386230469"
"dijkstra_nospeedup","154","329","4","132.0318307089844","415.73023159765626"
"dijkstra_nospeedup","152","380","4","123.47779088867188","385.77307551953123"
"dijkstra_nospeedup","50","98","4","3.9140304348144532","11.909394311523437"
"dijkstra_nospeedup","148","316","4","93.7231310078125","286.94282424804686"
"dijkstra_nospeedup","106","217","4","38.672833201660154","121.24118204492187"
"dijkstra_nospeedup","164","361","4","125.74139545507812","391.24926772070313"
"dijkstra_nospeedup","66","163","4","9.499756557128906","29.802455791992188"
"dijkstra_nospeedup","42","76","4","2.3135196923828123","6.878985043945312"
"dijkstra_nospeedup","103","194","4","38.8060404506836","122.162778984375"
"dijkstra_nospeedup","51","109","4","5.363427156738282","16.94001632128906"
"dijkstra_nospeedup","32","58","4","1.1265163853759765","3.415123366699219"
"dijkstra_nospeedup","73","134","4","13.463983159179687","41.27688807421875"
"dijkstra_nospeedup","130","277","4","71.65969271386719","228.85909256884764"
"dijkstra_nospeedup","101","189","4","37.167625435058596","117.05534307226563"
"dijkstra_nospeedup","26","47","4","0.6286322996826171","1.89823910546875"
"dijkstra_nospeedup","37","68","4","1.4640514802246094","4.528527854003906"
"dijkstra_nospeedup","159","348","4","113.18380108691406","351.2258028222656"
"dijkstra_nospeedup","105","310","4","31.956490599609374","98.22397848828125"
"dijkstra_nospeedup","28","50","4","0.8894850766601563","2.637541458984375"
"dijkstra_nospeedup","110","279","4","46.515610735351565","144.7968955625"
"dijkstra_nospeedup","89","184","4","20.832636997558595","65.16691030664063"
"dijkstra_nospeedup","155","338","4","106.948933578125","331.7070771054687"
"dijkstra_nospeedup","118","222","4","55.92067959960937","177.269596921875"
"dijkstra_nospeedup","103","194","4","38.835162790039064","122.30919433789063"
"dijkstra_nospeedup","40","73","4","2.0553418232421876","6.352310357910156"
"dijkstra_nospeedup","101","297","4","28.645566352050782","87.50977338867187"
"dijkstra_nospeedup","114","338","4","40.64971051806641","125.07020422070312"
"dijkstra_nospeedup","138","298","4","88.95655269921875","279.72073454882815"
"dijkstra_nospeedup","52","103","4","4.237860224853516","13.134725155273438"
"dijkstra_nospeedup","70","141","4","11.055846135742188","33.69109064355469"
"dijkstra_nospeedup","51","109","4","5.3650267734375","16.949151150390627"
"dijkstra_nospeedup","94","243","4","27.557469303222657","84.927998140625"
"dijkstra_nospeedup","105","197","4","40.748158315429684","128.62951960351563"
"dijkstra_nospeedup","137","293","4","72.84802604833985","225.96023212109375"
"dijkstra_nospeedup","165","363","4","127.60933310644532","395.9590729433594"
"dijkstra_nospeedup","65","161","4","9.233757274902343","28.79005229296875"
"dijkstra_nospeedup","141","300","4","78.7273941982422","242.4484122890625"
"dijkstra_nospeedup","192","480","4","237.89595414746094","739.9988504335937"
"dijkstra_nospeedup","47","118","4","3.734583124755859","11.2652546328125"
"dijkstra_nospeedup","35","74","4","1.8593921794433594","5.530989017578125"
